,p_number,name,salary
0,79544,오장훈,2900만원
1,77263,김강률,6200만원
2,76329,이현승,40000만원
3,79535,허준혁,7500만원
4,63248,함덕주,10000만원
5,79229,유희관,40000만원
6,62242,윤명준,11500만원
7,74513,장원준,100000만원
8,61214,이현호,6800만원
9,73211,노경은,20000만원
10,61240,니퍼트,1200000달러
11,61268,양현,2700만원
12,79293,오현택,11000만원
13,65264,남경호,3000만원
14,71260,이재우,9000만원
15,78257,진야곱,6000만원
16,61527,김명성,3200만원
17,79235,조승수,2900만원
18,62263,변진수,7300만원
19,77229,이원재,2800만원
20,60255,장민익,2800만원
21,77253,이용호,2700만원
